"id" "name" "sex" "age" "height" "weight" "team" "noc" "games" "year" "season" "city" "sport" "event" "medal"
"1250" 41412 "Andrzej Wojciech Gonera" "M" 29 172 68 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Gymnastics" "Gymnastics Men's Floor Exercise" NA
"1251" 41412 "Andrzej Wojciech Gonera" "M" 29 172 68 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Gymnastics" "Gymnastics Men's Horse Vault" NA
"1252" 41412 "Andrzej Wojciech Gonera" "M" 29 172 68 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Gymnastics" "Gymnastics Men's Parallel Bars" NA
"1253" 41412 "Andrzej Wojciech Gonera" "M" 29 172 68 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Gymnastics" "Gymnastics Men's Horizontal Bar" NA
"1254" 41412 "Andrzej Wojciech Gonera" "M" 29 172 68 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Gymnastics" "Gymnastics Men's Rings" NA
"1255" 41412 "Andrzej Wojciech Gonera" "M" 29 172 68 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Gymnastics" "Gymnastics Men's Pommelled Horse" NA
"1256" 41441 "Bogdan Kazimierz Gonsior" "M" 23 196 82 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Fencing" "Fencing Men's epee, Individual" NA
"1257" 41441 "Bogdan Kazimierz Gonsior" "M" 23 196 82 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Fencing" "Fencing Men's epee, Team" NA
"1258" 41441 "Bogdan Kazimierz Gonsior" "M" 27 196 82 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Fencing" "Fencing Men's epee, Individual" NA
"1259" 41441 "Bogdan Kazimierz Gonsior" "M" 27 196 82 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Fencing" "Fencing Men's epee, Team" NA
"1260" 41441 "Bogdan Kazimierz Gonsior" "M" 31 196 82 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Fencing" "Fencing Men's epee, Individual" NA
"1261" 41441 "Bogdan Kazimierz Gonsior" "M" 31 196 82 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Fencing" "Fencing Men's epee, Team" "Bronze"
"1262" 41441 "Bogdan Kazimierz Gonsior" "M" 35 196 82 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Fencing" "Fencing Men's epee, Individual" NA
"1263" 41441 "Bogdan Kazimierz Gonsior" "M" 35 196 82 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Fencing" "Fencing Men's epee, Team" NA
"1264" 41448 "Maria Gontowicz-Szaas" "F" 27 160 56 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Judo" "Judo Women's Lightweight" NA
"1265" 41755 "Wilhelm Antoni Gra" "M" 20 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Football" "Football Men's Football" NA
"1266" 41756 "Daniel Grak" "M" 32 178 77 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Table Tennis" "Table Tennis Men's Team" NA
"1267" 41758 "Feliks Gralczyk" "M" 21 170 80 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1268" 41759 "Robert Gralczyk" "M" 28 169 72 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1269" 41759 "Robert Gralczyk" "M" 32 169 72 "Poland" "POL" "1976 Winter" 1976 "Winter" "Innsbruck" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1270" 41825 "Otto Mikoaj Gordziakowski" "M" 29 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Rowing" "Rowing Men's Coxed Eights" NA
"1271" 41829 "Kazimierz Grecki" "M" 22 183 90 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Canoeing" "Canoeing Men's Kayak Fours, 1,000 metres" NA
"1272" 41851 "Jerzy Pawe Gorgo" "M" 23 187 88 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Football" "Football Men's Football" "Gold"
"1273" 41851 "Jerzy Pawe Gorgo" "M" 27 187 88 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Football" "Football Men's Football" "Silver"
"1274" 41852 "Barbara Gorgo-Flont" "F" 28 166 53 "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Luge" "Luge Women's Singles" NA
"1275" 41885 "Honorata Grna" "F" 19 166 53 "Poland" "POL" "1988 Winter" 1988 "Winter" "Calgary" "Figure Skating" "Figure Skating Mixed Ice Dancing" NA
"1276" 41890 "Jan Grny" "M" 27 178 80 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Hockey" "Hockey Men's Hockey" NA
"1277" 41891 "Jan Grny" "M" 20 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Boxing" "Boxing Men's Featherweight" NA
"1278" 41916 "Henryk Franciszek Grski" "M" 22 174 68 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Shooting" "Shooting Men's Free Rifle, Three Positions, 300 metres" NA
"1279" 41916 "Henryk Franciszek Grski" "M" 22 174 68 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Shooting" "Shooting Men's Small-Bore Rifle, Three Positions, 50 metres" NA
"1280" 41916 "Henryk Franciszek Grski" "M" 22 174 68 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Shooting" "Shooting Men's Small-Bore Rifle, Prone, 50 metres" NA
"1281" 41916 "Henryk Franciszek Grski" "M" 26 174 68 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Shooting" "Shooting Men's Free Rifle, Three Positions, 300 metres" NA
"1282" 41916 "Henryk Franciszek Grski" "M" 26 174 68 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Shooting" "Shooting Men's Small-Bore Rifle, Three Positions, 50 metres" NA
"1283" 41917 "Jerzy Grski" "M" 27 171 69 "Poland" "POL" "1956 Summer" 1956 "Summer" "Melbourne" "Canoeing" "Canoeing Men's Kayak Doubles, 1,000 metres" NA
"1284" 41917 "Jerzy Grski" "M" 27 171 69 "Poland" "POL" "1956 Summer" 1956 "Summer" "Melbourne" "Canoeing" "Canoeing Men's Kayak Doubles, 10,000 metres" NA
"1285" 41918 "Leszek Jan Grski" "M" 18 184 85 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Swimming" "Swimming Men's 400 metres Individual Medley" NA
"1286" 41920 "Micha Grski" "M" 24 189 68 "Poland" "POL" "1936 Winter" 1936 "Winter" "Garmisch-Partenkirchen" "Cross Country Skiing" "Cross Country Skiing Men's 18 kilometres" NA
"1287" 41920 "Micha Grski" "M" 24 189 68 "Poland" "POL" "1936 Winter" 1936 "Winter" "Garmisch-Partenkirchen" "Cross Country Skiing" "Cross Country Skiing Men's 4 x 10 kilometres Relay" NA
"1288" 41922 "Janusz Kazimierz Gortat" "M" 24 186 81 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Boxing" "Boxing Men's Light-Heavyweight" "Bronze"
"1289" 41922 "Janusz Kazimierz Gortat" "M" 28 186 81 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Boxing" "Boxing Men's Light-Heavyweight" "Bronze"
"1290" 41927 "Paula Gorycka" "F" 21 172 54 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Cycling" "Cycling Women's Mountainbike, Cross-Country" NA
"1291" 41930 "Marek Gorzelniak" "M" 24 158 55 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Weightlifting" "Weightlifting Men's Bantamweight" NA
"1292" 41930 "Marek Gorzelniak" "M" 28 158 55 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Weightlifting" "Weightlifting Men's Flyweight" NA
"1293" 41935 "Antoni Gociaski" "M" 26 178 88 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Boxing" "Boxing Men's Heavyweight" NA
"1294" 41936 "Bolesaw Gociewicz" "M" 34 NA NA "Poland" "POL" "1924 Summer" 1924 "Summer" "Paris" "Shooting" "Shooting Men's Rapid-Fire Pistol, 25 metres" NA
"1295" 41936 "Bolesaw Gociewicz" "M" 34 NA NA "Poland" "POL" "1924 Summer" 1924 "Summer" "Paris" "Shooting" "Shooting Men's Free Rifle, 400, 600 and 800 metres, Team" NA
"1296" 41937 "Stanisaw Gociniak" "M" 24 182 84 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Volleyball" "Volleyball Men's Volleyball" NA
"1297" 41937 "Stanisaw Gociniak" "M" 28 182 84 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Volleyball" "Volleyball Men's Volleyball" NA
"1298" 41941 "Zygmunt Gosiewski" "M" 20 182 71 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Boxing" "Boxing Men's Light-Middleweight" NA
"1299" 41982 "Bronisaw Gosztya" "M" 20 166 70 "Poland" "POL" "1956 Winter" 1956 "Winter" "Cortina d'Ampezzo" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1300" 41982 "Bronisaw Gosztya" "M" 28 166 70 "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1301" 41987 "Marieta Gotfryd" "F" 27 162 58 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Weightlifting" "Weightlifting Women's Lightweight" NA
"1302" 42146 "Dariusz Godziak" "M" 29 174 75 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Modern Pentathlon" "Modern Pentathlon Men's Individual" NA
"1303" 42146 "Dariusz Godziak" "M" 29 174 75 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Modern Pentathlon" "Modern Pentathlon Men's Team" "Gold"
"1304" 42149 "Marek Gob" "M" 28 178 90 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Weightlifting" "Weightlifting Men's Middle-Heavyweight" "Bronze"
"1305" 42150 "Antoni Goa" "M" 32 NA NA "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Wrestling" "Wrestling Men's Welterweight, Greco-Roman" NA
"1306" 42151 "Arkadiusz Goa" "M" 23 201 83 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Volleyball" "Volleyball Men's Volleyball" NA
"1307" 42152 "Micha Goa" "M" 28 180 66 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Cycling" "Cycling Men's Road Race, Individual" NA
"1308" 42152 "Micha Goa" "M" 32 180 66 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Cycling" "Cycling Men's Road Race, Individual" NA
"1309" 42153 "Andrzej Jan Goota" "M" 20 193 91 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Boxing" "Boxing Men's Heavyweight" "Bronze"
"1310" 42157 "Andrzej Grabarczyk" "M" 24 186 86 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Athletics" "Athletics Men's Triple Jump" NA
"1311" 42157 "Andrzej Grabarczyk" "M" 28 186 86 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Athletics" "Athletics Men's Triple Jump" NA
"1312" 42177 "Ewa Grabowska (-Gaczorek)" "F" 21 165 56 "Poland" "POL" "1984 Winter" 1984 "Winter" "Sarajevo" "Alpine Skiing" "Alpine Skiing Women's Giant Slalom" NA
"1313" 42177 "Ewa Grabowska (-Gaczorek)" "F" 21 165 56 "Poland" "POL" "1984 Winter" 1984 "Winter" "Sarajevo" "Alpine Skiing" "Alpine Skiing Women's Slalom" NA
"1314" 42178 "Henryk Piotr Grabowski" "M" 22 175 73 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Athletics" "Athletics Men's Long Jump" NA
"1315" 42178 "Henryk Piotr Grabowski" "M" 27 175 73 "Poland" "POL" "1956 Summer" 1956 "Summer" "Melbourne" "Athletics" "Athletics Men's Long Jump" NA
"1316" 42179 "Maciej Tadeusz Grabowski" "M" 22 186 78 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Sailing" "Sailing Mixed One Person Dinghy" NA
"1317" 42179 "Maciej Tadeusz Grabowski" "M" 26 186 78 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Sailing" "Sailing Mixed One Person Dinghy" NA
"1318" 42179 "Maciej Tadeusz Grabowski" "M" 30 186 78 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Sailing" "Sailing Men's One Person Dinghy" NA
"1319" 42181 "Zygmunt Marian Grabowski" "M" 43 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Art Competitions" "Art Competitions Mixed Painting, Unknown Event" NA
"1320" 42216 "Kamila Gradus (-Kacmarska)" "F" 29 159 46 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Athletics" "Athletics Women's Marathon" NA
"1321" 42315 "Alojzy Graj" "M" 22 NA NA "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Athletics" "Athletics Men's 5,000 metres" NA
"1322" 42318 "Szczepan Grajczyk" "M" 24 176 81 "Poland" "POL" "1956 Summer" 1956 "Summer" "Melbourne" "Rowing" "Rowing Men's Coxless Fours" NA
"1323" 42318 "Szczepan Grajczyk" "M" 32 176 81 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Rowing" "Rowing Men's Coxed Fours" NA
"1324" 42322 "Ewa Grajkowska-Stako (Kowalczyk-)" "F" 23 162 65 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Canoeing" "Canoeing Women's Kayak Doubles, 500 metres" NA
"1325" 42602 "Stanisaw Grdziski" "M" 22 178 73 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Athletics" "Athletics Men's 4 x 400 metres Relay" NA
"1326" 42767 "Gotfryd Gremlowski" "M" 20 NA NA "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Swimming" "Swimming Men's 400 metres Freestyle" NA
"1327" 42767 "Gotfryd Gremlowski" "M" 20 NA NA "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Swimming" "Swimming Men's 1,500 metres Freestyle" NA
"1328" 42767 "Gotfryd Gremlowski" "M" 20 NA NA "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Swimming" "Swimming Men's 4 x 200 metres Freestyle Relay" NA
"1329" 42786 "Jerzy Greszkiewicz" "M" 26 170 68 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Shooting" "Shooting Mixed Running Target, 50 metres" "Bronze"
"1330" 42786 "Jerzy Greszkiewicz" "M" 30 170 68 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Shooting" "Shooting Mixed Running Target, 50 metres" NA
"1331" 42786 "Jerzy Greszkiewicz" "M" 38 170 68 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Shooting" "Shooting Men's Running Target, 50 metres" NA
"1332" 43063 "Barbara Grocholska (-Kurkowiak)" "F" 24 169 54 "Poland" "POL" "1952 Winter" 1952 "Winter" "Oslo" "Alpine Skiing" "Alpine Skiing Women's Downhill" NA
"1333" 43063 "Barbara Grocholska (-Kurkowiak)" "F" 24 169 54 "Poland" "POL" "1952 Winter" 1952 "Winter" "Oslo" "Alpine Skiing" "Alpine Skiing Women's Giant Slalom" NA
"1334" 43063 "Barbara Grocholska (-Kurkowiak)" "F" 24 169 54 "Poland" "POL" "1952 Winter" 1952 "Winter" "Oslo" "Alpine Skiing" "Alpine Skiing Women's Slalom" NA
"1335" 43063 "Barbara Grocholska (-Kurkowiak)" "F" 28 169 54 "Poland" "POL" "1956 Winter" 1956 "Winter" "Cortina d'Ampezzo" "Alpine Skiing" "Alpine Skiing Women's Downhill" NA
"1336" 43063 "Barbara Grocholska (-Kurkowiak)" "F" 28 169 54 "Poland" "POL" "1956 Winter" 1956 "Winter" "Cortina d'Ampezzo" "Alpine Skiing" "Alpine Skiing Women's Giant Slalom" NA
"1337" 43064 "Zygmunt Grodner" "M" 20 178 78 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Fencing" "Fencing Men's epee, Team" NA
"1338" 43066 "Stefan Grodzicki" "M" 25 184 73 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Equestrianism" "Equestrianism Mixed Jumping, Individual" NA
"1339" 43066 "Stefan Grodzicki" "M" 25 184 73 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Equestrianism" "Equestrianism Mixed Jumping, Team" NA
"1340" 43126 "Andrzej Jerzy Gronowicz" "M" 21 176 75 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Canoeing" "Canoeing Men's Canadian Doubles, 1,000 metres" NA
"1341" 43126 "Andrzej Jerzy Gronowicz" "M" 25 176 75 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Canoeing" "Canoeing Men's Canadian Doubles, 500 metres" "Silver"
"1342" 43126 "Andrzej Jerzy Gronowicz" "M" 25 176 75 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Canoeing" "Canoeing Men's Canadian Doubles, 1,000 metres" NA
"1343" 43127 "Janusz Ignacy Gronowski" "M" 25 175 73 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Athletics" "Athletics Men's Pole Vault" NA
"1344" 43128 "Tadeusz Lucjan Gronowski" "M" 37 NA NA "Poland" "POL" "1932 Summer" 1932 "Summer" "Los Angeles" "Art Competitions" "Art Competitions Mixed Painting, Unknown Event" NA
"1345" 43147 "Jerzy Jzef Gros" "M" 31 172 61 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Athletics" "Athletics Men's Marathon" NA
"1346" 43221 "Henryk Grotowski" "M" 23 168 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Hockey" "Hockey Men's Hockey" NA
"1347" 43222 "Rafa Grotowski" "M" 26 176 73 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Hockey" "Hockey Men's Hockey" NA
"1348" 43260 "Andrzej Grubba" "M" 30 174 64 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Table Tennis" "Table Tennis Men's Singles" NA
"1349" 43260 "Andrzej Grubba" "M" 30 174 64 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Table Tennis" "Table Tennis Men's Doubles" NA
"1350" 43260 "Andrzej Grubba" "M" 34 174 64 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Table Tennis" "Table Tennis Men's Singles" NA
"1351" 43260 "Andrzej Grubba" "M" 34 174 64 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Table Tennis" "Table Tennis Men's Doubles" NA
"1352" 43260 "Andrzej Grubba" "M" 38 174 64 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Table Tennis" "Table Tennis Men's Singles" NA
"1353" 43260 "Andrzej Grubba" "M" 38 174 64 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Table Tennis" "Table Tennis Men's Doubles" NA
"1354" 43281 "Wadysaw Gruberski" "M" 55 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Art Competitions" "Art Competitions Mixed Sculpturing, Medals And Reliefs" NA
"1355" 43281 "Wadysaw Gruberski" "M" 55 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Art Competitions" "Art Competitions Mixed Sculpturing, Medals And Reliefs" NA
"1356" 43281 "Wadysaw Gruberski" "M" 55 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Art Competitions" "Art Competitions Mixed Sculpturing, Medals And Reliefs" NA
"1357" 43281 "Wadysaw Gruberski" "M" 55 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Art Competitions" "Art Competitions Mixed Sculpturing, Medals And Reliefs" NA
"1358" 43281 "Wadysaw Gruberski" "M" 55 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Art Competitions" "Art Competitions Mixed Sculpturing, Medals And Reliefs" NA
"1359" 43281 "Wadysaw Gruberski" "M" 55 NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Art Competitions" "Art Competitions Mixed Sculpturing, Medals And Reliefs" NA
"1360" 43285 "Dorota Gruca (-Giecek-)" "F" 37 159 46 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Athletics" "Athletics Women's Marathon" NA
"1361" 43286 "Sylwia Gruchaa" "F" 18 172 59 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Fencing" "Fencing Women's Foil, Individual" NA
"1362" 43286 "Sylwia Gruchaa" "F" 18 172 59 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Fencing" "Fencing Women's Foil, Team" "Silver"
"1363" 43286 "Sylwia Gruchaa" "F" 22 172 59 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Fencing" "Fencing Women's Foil, Individual" "Bronze"
"1364" 43286 "Sylwia Gruchaa" "F" 26 172 59 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Fencing" "Fencing Women's Foil, Individual" NA
"1365" 43286 "Sylwia Gruchaa" "F" 26 172 59 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Fencing" "Fencing Women's Foil, Team" NA
"1366" 43286 "Sylwia Gruchaa" "F" 30 172 59 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Fencing" "Fencing Women's Foil, Individual" NA
"1367" 43286 "Sylwia Gruchaa" "F" 30 172 59 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Fencing" "Fencing Women's Foil, Team" NA
"1368" 43291 "Jzef Grudzie" "M" 25 170 63 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Boxing" "Boxing Men's Lightweight" "Gold"
"1369" 43291 "Jzef Grudzie" "M" 29 170 63 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Boxing" "Boxing Men's Lightweight" "Silver"
"1370" 43354 "Piotr ukasz Gruszka" "M" 19 206 102 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Volleyball" "Volleyball Men's Volleyball" NA
"1371" 43354 "Piotr ukasz Gruszka" "M" 27 206 102 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Volleyball" "Volleyball Men's Volleyball" NA
"1372" 43354 "Piotr ukasz Gruszka" "M" 31 206 102 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Volleyball" "Volleyball Men's Volleyball" NA
"1373" 43356 "Henryk Jerzy Gruth" "M" 22 182 90 "Poland" "POL" "1980 Winter" 1980 "Winter" "Lake Placid" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1374" 43356 "Henryk Jerzy Gruth" "M" 26 182 90 "Poland" "POL" "1984 Winter" 1984 "Winter" "Sarajevo" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1375" 43356 "Henryk Jerzy Gruth" "M" 30 182 90 "Poland" "POL" "1988 Winter" 1988 "Winter" "Calgary" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1376" 43356 "Henryk Jerzy Gruth" "M" 34 182 90 "Poland" "POL" "1992 Winter" 1992 "Winter" "Albertville" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"1377" 43372 "Jerzy Gryt" "M" 30 NA NA "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Wrestling" "Wrestling Men's Middleweight, Greco-Roman" NA
"1378" 43373 "Ewa Gryziecka (-Kwieciska)" "F" 24 171 68 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Athletics" "Athletics Women's Javelin Throw" NA
"1379" 43374 "Florian Grzechowiak" "M" 22 172 69 "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Basketball" "Basketball Men's Basketball" NA
"1380" 43375 "Ryszard Pawe Grzegorczyk" "M" 20 168 62 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Football" "Football Men's Football" NA
"1381" 43376 "Krzysztof Grzegorek" "M" 25 170 63 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Fencing" "Fencing Men's Sabre, Team" NA
"1382" 43377 "Bogdan Marek Grzejszczak" "M" 26 169 65 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Athletics" "Athletics Men's 200 metres" NA
"1383" 43377 "Bogdan Marek Grzejszczak" "M" 26 169 65 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Athletics" "Athletics Men's 4 x 100 metres Relay" NA
"1384" 43378 "Tadeusz Grzelak" "M" 22 183 80 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Boxing" "Boxing Men's Light-Heavyweight" NA
"1385" 43379 "Janusz Grzemowski" "M" 24 182 85 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Luge" "Luge Men's Singles" NA
"1386" 43380 "Jzef Grzesiak" "M" 23 182 75 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Boxing" "Boxing Men's Light-Middleweight" "Bronze"
"1387" 43381 "Beata Jolanta Grzesik" "F" 21 172 65 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Canoeing" "Canoeing Women's Kayak Singles, Slalom" NA
"1388" 43382 "Robert Grzeszczak" "M" 28 182 74 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Hockey" "Hockey Men's Hockey" NA
"1389" 43383 "ukasz Grzeszczuk" "M" 26 190 90 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Athletics" "Athletics Men's Javelin Throw" NA
"1390" 43384 "Magdalena Maria Grzybowska" "F" 17 184 66 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Tennis" "Tennis Women's Singles" NA
"1391" 43384 "Magdalena Maria Grzybowska" "F" 17 184 66 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Tennis" "Tennis Women's Doubles" NA
"1392" 43385 "Katarzyna Grzybowska-Franc" "F" 23 170 59 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Table Tennis" "Table Tennis Women's Team" NA
